cell_id,B2_mean,B2_std,B3_mean,B3_std,B4_mean,B4_std,B8_mean,B8_std,NDVI_mean,NDVI_std,NDWI_mean,NDWI_std,EVI_mean,EVI_std,GNDVI_mean,GNDVI_std,comp_built_up,comp_water,comp_vegetation,comp_other
C0022123,0.024362999945878983,0.003979934845119715,0.035530999302864075,0.0052390447817742825,0.02294299751520157,0.00471265334635973,0.2074275016784668,0.023369761183857918,0.8008935451507568,0.03314227983355522,-0.7076767086982727,0.02649417333304882,0.3963122069835663,0.04151752218604088,0.7076737284660339,0.026494048535823822,0.0,0.0,1.0,0.0
C0022124,0.02230050042271614,0.0024789059534668922,0.03227199614048004,0.003072737716138363,0.019999999552965164,0.0019438877934589982,0.2022324949502945,0.019820697605609894,0.8191090226173401,0.01886080391705036,-0.723712146282196,0.02546921744942665,0.39398711919784546,0.03635488077998161,0.7237091064453125,0.025469228625297546,0.0,0.0,1.0,0.0
C0022125,0.023818502202630043,0.002688908949494362,0.03547849878668785,0.004018384497612715,0.02311999723315239,0.0038297194987535477,0.1949775069952011,0.016401786357164383,0.7885851860046387,0.02625265158712864,-0.6923038959503174,0.021934306249022484,0.37163791060447693,0.02647598646581173,0.6923008561134338,0.021934160962700844,0.0,0.0,1.0,0.0
C0022126,0.024724500253796577,0.002952443901449442,0.037206001579761505,0.004340433515608311,0.024062996730208397,0.004563850350677967,0.21262198686599731,0.019430413842201233,0.7962807416915894,0.034381281584501266,-0.7015854120254517,0.028579451143741608,0.401880145072937,0.03514864668250084,0.7015823125839233,0.028579387813806534,0.0,0.0,1.0,0.0
C0022127,0.022265499457716942,0.0022349238861352205,0.035036005079746246,0.004126257728785276,0.020014002919197083,0.002188984537497163,0.23304897546768188,0.043938662856817245,0.8382477760314941,0.02484140172600746,-0.7346513271331787,0.028843719512224197,0.44631096720695496,0.07357562333345413,0.7346485257148743,0.0288440752774477,0.0,0.0,1.0,0.0
C0022128,0.021931998431682587,0.0035137836821377277,0.033671002835035324,0.007052234373986721,0.01933100074529648,0.004544495139271021,0.2164374738931656,0.060895975679159164,0.8283646106719971,0.04220670834183693,-0.7219284176826477,0.04702552780508995,0.4165145456790924,0.10680278390645981,0.7219252586364746,0.04702611640095711,0.0,0.0,1.0,0.0
C0022129,0.023247001692652702,0.0017261492321267724,0.037753500044345856,0.004174297675490379,0.021703504025936127,0.0024696888867765665,0.24295252561569214,0.055482372641563416,0.8281688094139099,0.04229871183633804,-0.7234030365943909,0.044353291392326355,0.4573119282722473,0.0955439954996109,0.7234002947807312,0.04435354098677635,0.0,0.0,1.0,0.0
C0022130,0.03343899920582771,0.006638891063630581,0.040573496371507645,0.0049620382487773895,0.024994997307658195,0.0035828722175210714,0.23529602587223053,0.04658668115735054,0.8005885481834412,0.04825526103377342,-0.6972656846046448,0.0622297041118145,0.45932963490486145,0.07941844314336777,0.6972630023956299,0.062229808419942856,0.0,0.0,1.0,0.0
C0022131,0.027648501098155975,0.006159396842122078,0.03670549765229225,0.0050484840758144855,0.022623004391789436,0.003363892436027527,0.22373251616954803,0.04161448031663895,0.81280517578125,0.034600820392370224,-0.7151530981063843,0.03275134414434433,0.4353015124797821,0.08063917607069016,0.7151503562927246,0.0327514186501503,0.0,0.0,1.0,0.0
C0022132,0.023821499198675156,0.0017897799843922257,0.03673149645328522,0.002737276488915086,0.022525999695062637,0.0021819311659783125,0.2161010205745697,0.027768271043896675,0.8091014623641968,0.025668572634458542,-0.7072808742523193,0.025796057656407356,0.411691278219223,0.049218401312828064,0.7072778940200806,0.025796160101890564,0.0,0.0,1.0,0.0
C0022133,0.023564500734210014,0.002259107306599617,0.036692000925540924,0.0038275429978966713,0.022491998970508575,0.003155223559588194,0.22606498003005981,0.027825122699141502,0.8173165321350098,0.027992142364382744,-0.7191295623779297,0.027333306148648262,0.4289205074310303,0.05107318237423897,0.7191268801689148,0.027333345264196396,0.0,0.0,1.0,0.0
C0022134,0.025131002068519592,0.002598122227936983,0.038615502417087555,0.002866903552785516,0.023887999355793,0.0024560855235904455,0.2237725406885147,0.022309044376015663,0.8063076138496399,0.01915205828845501,-0.7046446800231934,0.019376564770936966,0.4233006536960602,0.036590058356523514,0.7046420574188232,0.019376615062355995,0.0,0.0,1.0,0.0
C0022135,0.02737649716436863,0.003914954606443644,0.04308850318193436,0.0044700102880597115,0.0255925003439188,0.0039472864009439945,0.2537895143032074,0.0303262397646904,0.8143938183784485,0.03519230708479881,-0.7076253294944763,0.034478429704904556,0.4734096825122833,0.05415365844964981,0.7076230049133301,0.034478455781936646,0.0,0.0,1.0,0.0
C0022136,0.029997501522302628,0.0026891855522990227,0.04544449970126152,0.0029598299879580736,0.028313003480434418,0.0017380681820213795,0.23369300365447998,0.013004111126065254,0.7837002277374268,0.010795790702104568,-0.6743748188018799,0.012013101018965244,0.43554210662841797,0.023089151829481125,0.6743723154067993,0.012013073079288006,0.0,0.0,1.0,0.0
C0022137,0.026791999116539955,0.0018389495089650154,0.0415630042552948,0.0025112410075962543,0.026140999048948288,0.0020670313388109207,0.22981099784374237,0.014107026159763336,0.7953855991363525,0.016409020870923996,-0.6932560205459595,0.017702948302030563,0.4291655421257019,0.024086378514766693,0.6932534575462341,0.017702938988804817,0.0,0.0,1.0,0.0
C0022138,0.03276749700307846,0.008450575172901154,0.04460599273443222,0.007461445406079292,0.029288997873663902,0.0057235765270888805,0.2317739725112915,0.025179769843816757,0.7764808535575867,0.03062259405851364,-0.6782006621360779,0.03250936418771744,0.4355041980743408,0.0422729067504406,0.6781982183456421,0.032509155571460724,0.0,0.0,1.0,0.0
C0022139,0.03670550510287285,0.009245926514267921,0.04859950393438339,0.00884429644793272,0.03232099860906601,0.008285149931907654,0.2469329833984375,0.03162414953112602,0.7702450752258301,0.038464609533548355,-0.6720292568206787,0.03359314054250717,0.4595986604690552,0.048389505594968796,0.672027051448822,0.03359295800328255,0.0,0.0,1.0,0.0
C0022140,0.03160899877548218,0.014363202266395092,0.0422930009663105,0.015484330244362354,0.026750504970550537,0.014206469058990479,0.24378250539302826,0.047310832887887955,0.8022820949554443,0.07949414849281311,-0.7034733295440674,0.07941609621047974,0.4612100124359131,0.0756993219256401,0.7034709453582764,0.07941588759422302,0.05,0.0,0.95,0.0
C0022141,0.062296491116285324,0.028323950245976448,0.07563849538564682,0.02744162082672119,0.06723350286483765,0.03438577428460121,0.2304394692182541,0.0850297063589096,0.5026376247406006,0.3068772852420807,-0.45965564250946045,0.26533493399620056,0.33331894874572754,0.21605758368968964,0.4596542418003082,0.26533424854278564,0.55,0.0,0.45,0.0
C0022142,0.04032349959015846,0.026750916615128517,0.05462700501084328,0.025326678529381752,0.04379599913954735,0.03096640110015869,0.23938702046871185,0.07149957865476608,0.6686459183692932,0.2715755105018616,-0.60383540391922,0.23454619944095612,0.39567360281944275,0.17413365840911865,0.6038332581520081,0.23454545438289642,0.19,0.0,0.81,0.0
C0022143,0.023520000278949738,0.0021529514342546463,0.036020997911691666,0.003417141968384385,0.0237130019813776,0.0032375729642808437,0.19618898630142212,0.017856858670711517,0.7840206027030945,0.02458893321454525,-0.6892101764678955,0.022352397441864014,0.3706604242324829,0.030963905155658722,0.6892070174217224,0.022352367639541626,0.0,0.0,1.0,0.0
C0022144,0.022983500733971596,0.002609789837151766,0.03461799770593643,0.0037622498348355293,0.0226259995251894,0.0036135748960077763,0.19808249175548553,0.021296469494700432,0.7941103577613831,0.029944462701678276,-0.7017784118652344,0.02233768068253994,0.3771976828575134,0.039697423577308655,0.7017754316329956,0.022337667644023895,0.0,0.0,1.0,0.0
C0022145,0.021385999396443367,0.003433489939197898,0.034331999719142914,0.004644456319510937,0.022145001217722893,0.005615890491753817,0.25394898653030396,0.04704439267516136,0.832712709903717,0.05644208937883377,-0.75465989112854,0.054922766983509064,0.46979382634162903,0.0865272805094719,0.7546572089195251,0.05492290109395981,0.0,0.0,1.0,0.0
C0022146,0.020716000348329544,0.001546025276184082,0.0323995016515255,0.0023385626263916492,0.019446000456809998,0.0016454129945486784,0.2271985113620758,0.05725158751010895,0.8339979648590088,0.038834717124700546,-0.7411766648292542,0.04325157403945923,0.43260353803634644,0.09875316172838211,0.7411736249923706,0.04325196146965027,0.0,0.0,1.0,0.0
C0022147,0.020392999053001404,0.001275382936000824,0.03376400098204613,0.0020928578451275826,0.01852799952030182,0.0011954144574701786,0.2884700298309326,0.023560909554362297,0.8784213066101074,0.013865616172552109,-0.789522111415863,0.017518294975161552,0.5406774878501892,0.03931592032313347,0.7895196676254272,0.01751837693154812,0.0,0.0,1.0,0.0
C0022148,0.020565500482916832,0.002777721267193556,0.03521200269460678,0.005808855872601271,0.019423000514507294,0.004413640592247248,0.2881380021572113,0.04657389596104622,0.8730002045631409,0.021948393434286118,-0.7813735008239746,0.020148342475295067,0.5348291993141174,0.0693870484828949,0.7813710570335388,0.020148390904068947,0.0,0.0,1.0,0.0
C0022149,0.02128099836409092,0.002926693996414542,0.03686250001192093,0.0050647323951125145,0.020659001544117928,0.004657673183828592,0.29766350984573364,0.043437909334897995,0.8684867024421692,0.029555387794971466,-0.7773647308349609,0.030351955443620682,0.5465735197067261,0.06683172285556793,0.7773623466491699,0.03035205975174904,0.0,0.0,1.0,0.0
C0022150,0.019767502322793007,0.0019517475739121437,0.03463349863886833,0.00453110970556736,0.018022999167442322,0.0021064949687570333,0.2971859872341156,0.0467614009976387,0.8840948343276978,0.015552204102277756,-0.7897980213165283,0.0194550734013319,0.5526739358901978,0.07067275047302246,0.7897956371307373,0.0194551944732666,0.0,0.0,1.0,0.0
C0022151,0.019231999292969704,0.0015319680096581578,0.03305250033736229,0.0030783223919570446,0.01714950054883957,0.0021025994792580605,0.29785147309303284,0.02779768779873848,0.8902978301048279,0.016724904999136925,-0.799289882183075,0.02033459208905697,0.5576566457748413,0.04517490789294243,0.7992872595787048,0.020334651693701744,0.0,0.0,1.0,0.0
C0022152,0.01795800030231476,0.0013866455992683768,0.02940850332379341,0.0022386498749256134,0.015622500330209732,0.002340570092201233,0.2847970128059387,0.027494369074702263,0.8948326110839844,0.020917125046253204,-0.8118039965629578,0.017147546634078026,0.5401868224143982,0.04787856340408325,0.8118013143539429,0.017147662118077278,0.0,0.0,1.0,0.0
C0022153,0.018962999805808067,0.0014471804024651647,0.031724002212285995,0.003224441548809409,0.01622599922120571,0.001596722868271172,0.3293379843235016,0.03701482340693474,0.9054445624351501,0.010183670558035374,-0.823578953742981,0.013570797629654408,0.6079323291778564,0.05463957041501999,0.8235765695571899,0.013570904731750488,0.0,0.0,1.0,0.0
C0022154,0.020502500236034393,0.0020560321863740683,0.03309549763798714,0.003634164808318019,0.018519502133131027,0.0025935291778296232,0.3029105067253113,0.05111968144774437,0.8815404772758484,0.026842297986149788,-0.7993431687355042,0.03225531429052353,0.5611100792884827,0.08053523302078247,0.7993408441543579,0.03225548565387726,0.0,0.0,1.0,0.0
C0022155,0.058388493955135345,0.031575385481119156,0.07401099801063538,0.0313197486102581,0.06744050234556198,0.0390406996011734,0.20356997847557068,0.05802993103861809,0.4891932010650635,0.31056326627731323,-0.4470957815647125,0.26096001267433167,0.2811944782733917,0.17505475878715515,0.4470941424369812,0.26095908880233765,0.39,0.0,0.61,0.0
C0022156,0.06428499519824982,0.037596553564071655,0.08208750933408737,0.03702110797166824,0.07349000126123428,0.04677603766322136,0.2556295096874237,0.08961260318756104,0.5254126787185669,0.3331582546234131,-0.482303649187088,0.27709558606147766,0.35866013169288635,0.23051169514656067,0.4823022484779358,0.2770947813987732,0.43,0.0,0.57,0.0
C0022157,0.021423500031232834,0.002346235793083906,0.03421350196003914,0.004761884454637766,0.019783999770879745,0.002345334505662322,0.23068849742412567,0.036887507885694504,0.840516209602356,0.016525475308299065,-0.7401884198188782,0.022652344778180122,0.4418495297431946,0.05925975739955902,0.740185558795929,0.022652415558695793,0.0,0.0,1.0,0.0
C0022158,0.021477997303009033,0.0020328836981207132,0.0333000011742115,0.0033919389825314283,0.019183002412319183,0.0018711657030507922,0.2325039803981781,0.028530588373541832,0.8465754985809326,0.0140944579616189,-0.7481576800346375,0.02105177938938141,0.4484197497367859,0.04799758642911911,0.7481547594070435,0.02105187065899372,0.0,0.0,1.0,0.0
C0022159,0.02153250202536583,0.0017096399096772075,0.03443850204348564,0.003265431383624673,0.01954049989581108,0.0019022446358576417,0.2500564754009247,0.02457999810576439,0.853861391544342,0.01936243660748005,-0.7565953135490417,0.026922030374407768,0.4771496653556824,0.04220996052026749,0.7565926909446716,0.02692205272614956,0.0,0.0,1.0,0.0
C0022160,0.02293100208044052,0.0012207124382257462,0.03623399883508682,0.0024173110723495483,0.02127249725162983,0.0015794202918186784,0.23141801357269287,0.015488240867853165,0.8310454487800598,0.0157968457788229,-0.7287201881408691,0.01846638321876526,0.44229185581207275,0.028247665613889694,0.7287173271179199,0.018466386944055557,0.0,0.0,1.0,0.0
C0022161,0.022075003013014793,0.0014908135635778308,0.03524250164628029,0.0026253415271639824,0.02019599825143814,0.0016965948743745685,0.2401520162820816,0.018797747790813446,0.8440743088722229,0.017059648409485817,-0.7432432770729065,0.021271349862217903,0.4593781530857086,0.032553184777498245,0.7432405948638916,0.021271368488669395,0.0,0.0,1.0,0.0
C0022162,0.024491000920534134,0.0020161643624305725,0.03927899897098541,0.003263795282691717,0.02329450286924839,0.002411564579233527,0.23829549551010132,0.029783125966787338,0.8193591833114624,0.028413092717528343,-0.7138739228248596,0.03700057789683342,0.4488123059272766,0.0521034300327301,0.7138712406158447,0.03700064867734909,0.0,0.0,1.0,0.0
C0022163,0.027540499344468117,0.010127810761332512,0.0425260066986084,0.01016851607710123,0.029513001441955566,0.014898516237735748,0.30059999227523804,0.048531681299209595,0.8176154494285583,0.09437895566225052,-0.7467427253723145,0.07254555821418762,0.5307822227478027,0.09431089460849762,0.7467405796051025,0.07254549860954285,0.02,0.0,0.98,0.0
C0022164,0.023251499980688095,0.0041465312242507935,0.0369655005633831,0.004646835848689079,0.021653994917869568,0.004984188359230757,0.30964601039886475,0.03873923048377037,0.8665299415588379,0.039796072989702225,-0.7837985157966614,0.03867672383785248,0.5672100186347961,0.06514021754264832,0.7837962508201599,0.03867678344249725,0.0,0.0,1.0,0.0
C0022165,0.023207001388072968,0.004349258728325367,0.03657449781894684,0.004457737784832716,0.021970998495817184,0.004998146090656519,0.2913684844970703,0.04894203692674637,0.855610728263855,0.042462244629859924,-0.7720995545387268,0.043443337082862854,0.5361598134040833,0.08084528893232346,0.7720969915390015,0.0434434674680233,0.0,0.0,1.0,0.0
C0022166,0.03254200145602226,0.014075888320803642,0.04610500484704971,0.013926006853580475,0.03090599924325943,0.01666947454214096,0.2822510004043579,0.07031594961881638,0.7826513648033142,0.15491823852062225,-0.6991209387779236,0.14167197048664093,0.5048587322235107,0.14181815087795258,0.6991187334060669,0.1416718065738678,0.08,0.0,0.92,0.0
C0022167,0.04744499549269676,0.021139666438102722,0.06209999695420265,0.019770467653870583,0.05209599807858467,0.02601216547191143,0.2431349903345108,0.0632166638970375,0.6328689455986023,0.198552206158638,-0.5770921111106873,0.16317185759544373,0.39075329899787903,0.14496712386608124,0.5770901441574097,0.1631714552640915,0.14,0.0,0.86,0.0
C0022168,0.05622400343418121,0.020413804799318314,0.0710655003786087,0.021173881366848946,0.06274949759244919,0.024431727826595306,0.21571798622608185,0.04250723123550415,0.5502403378486633,0.14465026557445526,-0.5027961134910583,0.1190948635339737,0.3241492509841919,0.09366661310195923,0.5027943253517151,0.11909446120262146,0.43,0.0,0.57,0.0
C0022169,0.07434900104999542,0.040200550109148026,0.09182900190353394,0.038011856377124786,0.08375000953674316,0.04019360989332199,0.2511500418186188,0.05057421699166298,0.502626359462738,0.1882943958044052,-0.4660157263278961,0.16147388517856598,0.34465882182121277,0.12632548809051514,0.4660143256187439,0.16147345304489136,0.42,0.0,0.58,0.0
C0022170,0.04404900595545769,0.022179776802659035,0.062161996960639954,0.021585647016763687,0.049739498645067215,0.024465234950184822,0.25234347581863403,0.04624485224485397,0.6669946908950806,0.15460273623466492,-0.6002887487411499,0.12927500903606415,0.4105686843395233,0.10539587587118149,0.6002868413925171,0.1292746663093567,0.2,0.0,0.8,0.0
C0022171,0.08749799430370331,0.06076871231198311,0.10217449069023132,0.0580424927175045,0.09238099306821823,0.06196766719222069,0.28796350955963135,0.04949198663234711,0.5450772643089294,0.22275878489017487,-0.5000560283660889,0.20078960061073303,0.4048289358615875,0.12298158556222916,0.5000545382499695,0.2007889598608017,0.35,0.0,0.65,0.0
C0022172,0.04694199562072754,0.02150159515440464,0.0659639984369278,0.021411994472146034,0.0541519969701767,0.024278543889522552,0.2595140337944031,0.07830727100372314,0.6357612013816833,0.16345269978046417,-0.5775865316390991,0.13665641844272614,0.4060913026332855,0.1411852091550827,0.5775846242904663,0.13665619492530823,0.29,0.0,0.71,0.0
C0022173,0.04106000065803528,0.017775224521756172,0.06013499200344086,0.017526626586914062,0.04642099887132645,0.021736573427915573,0.29095402359962463,0.06322362273931503,0.7096821069717407,0.15510648488998413,-0.6443592309951782,0.12552781403064728,0.4788144826889038,0.137051522731781,0.6443573236465454,0.12552765011787415,0.14,0.0,0.86,0.0
C0022174,0.04132299870252609,0.027891777455806732,0.057565998286008835,0.02804025635123253,0.046414002776145935,0.0356668159365654,0.2740730047225952,0.08151447027921677,0.6881964802742004,0.24730797111988068,-0.6299694776535034,0.20369087159633636,0.44741374254226685,0.1920546144247055,0.6299675107002258,0.20369042456150055,0.24,0.0,0.76,0.0
C0022175,0.037584997713565826,0.018647324293851852,0.05320800468325615,0.01747150719165802,0.039959002286195755,0.023338558152318,0.2745310068130493,0.07817304134368896,0.7180144786834717,0.19468316435813904,-0.6493197083473206,0.16389204561710358,0.4655153751373291,0.16910609602928162,0.6493178009986877,0.16389180719852448,0.23,0.0,0.77,0.0
C0022176,0.043779999017715454,0.02537856064736843,0.05900999531149864,0.024247249588370323,0.047578997910022736,0.032796040177345276,0.27908602356910706,0.09265952557325363,0.6674007177352905,0.2688888609409332,-0.6096913814544678,0.22943063080310822,0.4529576897621155,0.21410149335861206,0.6096895933151245,0.2294301837682724,0.35,0.0,0.65,0.0
C0022177,0.05101900175213814,0.035340722650289536,0.06419700384140015,0.03124050982296467,0.05253400281071663,0.03958289325237274,0.2565940022468567,0.09207496792078018,0.6082039475440979,0.3326362371444702,-0.54799485206604,0.2916409373283386,0.40568092465400696,0.23976774513721466,0.5479933023452759,0.2916402220726013,0.43,0.0,0.57,0.0
C0022178,0.07423350214958191,0.02444455213844776,0.0871419906616211,0.024365797638893127,0.08769100904464722,0.031444355845451355,0.17570999264717102,0.05702139809727669,0.31504881381988525,0.2422395944595337,-0.31517815589904785,0.20011040568351746,0.18654944002628326,0.157096266746521,0.31517696380615234,0.2001098096370697,0.83,0.0,0.17,0.0
C0022179,0.0836004987359047,0.03190230950713158,0.09604749083518982,0.03427661210298538,0.0954040065407753,0.0384654700756073,0.18382100760936737,0.08536821603775024,0.2822054326534271,0.2238820642232895,-0.2765546441078186,0.20272491872310638,0.18305841088294983,0.16322578489780426,0.2765536606311798,0.2027243673801422,0.82,0.0,0.18,0.0
C0022180,0.04740649834275246,0.0364893302321434,0.06404899805784225,0.03949175402522087,0.058323998004198074,0.04894568398594856,0.2665509879589081,0.08680277317762375,0.6366451382637024,0.19050604104995728,-0.6033397912979126,0.15232667326927185,0.4068157970905304,0.16654521226882935,0.6033378839492798,0.15232644975185394,0.25,0.0,0.75,0.0
C0022181,0.038405004888772964,0.009643089957535267,0.05748949944972992,0.010689310729503632,0.045635003596544266,0.013528198935091496,0.28334853053092957,0.05071280151605606,0.7130745053291321,0.11244111508131027,-0.6539920568466187,0.09160913527011871,0.46517908573150635,0.10258118063211441,0.6539900898933411,0.09160904586315155,0.17,0.0,0.83,0.0
C0022182,0.07026999443769455,0.03745844215154648,0.08463999629020691,0.03472663834691048,0.08054099977016449,0.035766251385211945,0.19696597754955292,0.041207462549209595,0.4209030270576477,0.1979190707206726,-0.40027472376823425,0.17013542354106903,0.24579274654388428,0.12227490544319153,0.40027323365211487,0.17013490200042725,0.73,0.0,0.27,0.0
C0022183,0.059126004576683044,0.02881080098450184,0.07827899605035782,0.025090062990784645,0.07128149271011353,0.02959379367530346,0.2229354977607727,0.07586614787578583,0.48499709367752075,0.23405085504055023,-0.45219317078590393,0.19261501729488373,0.30082613229751587,0.1681542545557022,0.4521917402744293,0.1926145702600479,0.59,0.0,0.41,0.0
C0022184,0.061689991503953934,0.015893597155809402,0.08491199463605881,0.014059181325137615,0.07614599913358688,0.018552597612142563,0.24162450432777405,0.05130212754011154,0.5084303021430969,0.14107738435268402,-0.46895694732666016,0.10976026952266693,0.3299928605556488,0.11157350242137909,0.46895545721054077,0.10976007580757141,0.62,0.0,0.38,0.0
C0022185,0.07134649902582169,0.02086971141397953,0.08686700463294983,0.018970483914017677,0.08344700187444687,0.021905751898884773,0.19321250915527344,0.05632004141807556,0.37771347165107727,0.17619891464710236,-0.3610435128211975,0.1542445421218872,0.2290363758802414,0.12271788716316223,0.36104220151901245,0.15424413979053497,0.85,0.0,0.15,0.0
C0022186,0.055322498083114624,0.015973078086972237,0.0709185004234314,0.014592647552490234,0.06798300892114639,0.01839914545416832,0.2010505050420761,0.051488347351551056,0.4757571518421173,0.17157818377017975,-0.45987874269485474,0.15052230656147003,0.2730238735675812,0.12010133266448975,0.4598771333694458,0.15052196383476257,0.74,0.0,0.26,0.0
C0022187,0.041617002338171005,0.012857642024755478,0.058401498943567276,0.012618117034435272,0.058460503816604614,0.019606612622737885,0.21522903442382812,0.0556943453848362,0.5569355487823486,0.16685408353805542,-0.5599858164787292,0.11071337759494781,0.3098388910293579,0.12363627552986145,0.5599837303161621,0.1107131838798523,0.5,0.0,0.5,0.0
C0022188,0.04259949550032616,0.014583572745323181,0.06108350306749344,0.01891692914068699,0.06132299825549126,0.025376468896865845,0.21585547924041748,0.05524291843175888,0.5513576865196228,0.1620667725801468,-0.5534555912017822,0.10228677093982697,0.304701030254364,0.11601915210485458,0.5534534454345703,0.10228651016950607,0.51,0.0,0.49,0.0
C0022189,0.05450199916958809,0.02815774828195572,0.06918850541114807,0.023778675124049187,0.0659710019826889,0.02666456066071987,0.2281014770269394,0.050305068492889404,0.5445627570152283,0.1756012886762619,-0.5274736881256104,0.15370354056358337,0.32801052927970886,0.11684665828943253,0.5274718999862671,0.15370310842990875,0.36,0.0,0.64,0.0
C0022190,0.04125000163912773,0.010679120197892189,0.06944700330495834,0.015215613879263401,0.0546719990670681,0.019693639129400253,0.33501946926116943,0.05892598628997803,0.7164367437362671,0.0992049053311348,-0.6545767784118652,0.06370898336172104,0.5169238448143005,0.10642369836568832,0.6545751690864563,0.06370887905359268,0.15,0.0,0.85,0.0
C0022191,0.08357450366020203,0.036971207708120346,0.10645850002765656,0.035844989120960236,0.10319000482559204,0.043637778609991074,0.26934653520584106,0.058553650975227356,0.44257763028144836,0.22210870683193207,-0.4268786609172821,0.18240085244178772,0.3215863108634949,0.15868881344795227,0.42687755823135376,0.1824004054069519,0.66,0.0,0.34,0.0
C0022192,0.05956650152802467,0.04410386458039284,0.07671099156141281,0.0465070866048336,0.07074500620365143,0.05465115234255791,0.2643899619579315,0.04370567202568054,0.6000213623046875,0.2702982723712921,-0.5628651976585388,0.22979766130447388,0.38541942834854126,0.15701667964458466,0.5628634095191956,0.22979691624641418,0.42,0.0,0.58,0.0
C0022193,0.056486502289772034,0.043841831386089325,0.07818000018596649,0.05068041756749153,0.0742105022072792,0.0632251501083374,0.26388198137283325,0.03953247517347336,0.6127414107322693,0.23783935606479645,-0.5750804543495178,0.18254339694976807,0.3733693063259125,0.12198924273252487,0.5750786066055298,0.18254263699054718,0.33,0.0,0.67,0.0
C0022194,0.05329550430178642,0.03838188201189041,0.06906449794769287,0.03904550522565842,0.06148650124669075,0.043728288263082504,0.2565365135669708,0.058272331953048706,0.6184598207473755,0.24517932534217834,-0.5780851244926453,0.2072497308254242,0.39149439334869385,0.15831060707569122,0.5780832767486572,0.20724904537200928,0.41,0.0,0.59,0.0
C0022195,0.07729749381542206,0.02457519993185997,0.09210048615932465,0.02382679097354412,0.09844749420881271,0.02194489724934101,0.20046848058700562,0.038052622228860855,0.3374137878417969,0.133006289601326,-0.37083253264427185,0.12517186999320984,0.2094969004392624,0.09104497730731964,0.37083110213279724,0.12517143785953522,0.88,0.0,0.12,0.0
C0022196,0.05702900514006615,0.029478229582309723,0.07066699862480164,0.026501810178160667,0.05939599871635437,0.03154897689819336,0.25156548619270325,0.0741136446595192,0.5943859219551086,0.23268894851207733,-0.5378307700157166,0.2056180089712143,0.3931276798248291,0.1731623411178589,0.5378291010856628,0.2056175172328949,0.4,0.0,0.6,0.0
C0022197,0.02400999702513218,0.005647765472531319,0.04284200072288513,0.009212096221745014,0.02429250068962574,0.007775590755045414,0.30699050426483154,0.07373989373445511,0.8454899787902832,0.06323126703500748,-0.7482526898384094,0.05656546354293823,0.5493061542510986,0.11899176985025406,0.7482504844665527,0.05656559765338898,0.0,0.0,1.0,0.0
C0022198,0.032496001571416855,0.009342602454125881,0.05085949972271919,0.012416382320225239,0.031557001173496246,0.012191562913358212,0.32983195781707764,0.07151496410369873,0.8196847438812256,0.07401126623153687,-0.7275423407554626,0.06313060969114304,0.5789760947227478,0.11676249653100967,0.7275403738021851,0.06313065439462662,0.0,0.0,1.0,0.0
C0022199,0.04136800393462181,0.008001042529940605,0.06401900202035904,0.010880612768232822,0.04703850299119949,0.011011318303644657,0.3129120171070099,0.03682217746973038,0.7386957406997681,0.0566970556974411,-0.6603546142578125,0.047060295939445496,0.5163472890853882,0.06100641191005707,0.6603527069091797,0.04706013947725296,0.0,0.0,1.0,0.0
C0022200,0.046776000410318375,0.011141679249703884,0.0726270005106926,0.012800210155546665,0.05996500328183174,0.01798192784190178,0.3158800005912781,0.04528204724192619,0.6793915629386902,0.08312869817018509,-0.6237682700157166,0.060142260044813156,0.4814206659793854,0.07744211703538895,0.6237665414810181,0.060142166912555695,0.04,0.0,0.96,0.0
C0022201,0.053318995982408524,0.01094113104045391,0.07600900530815125,0.009022661484777927,0.06521700322628021,0.013279510661959648,0.2817550003528595,0.035396844148635864,0.6196348667144775,0.09102381765842438,-0.571230411529541,0.06433731317520142,0.42379623651504517,0.07887043058872223,0.5712288022041321,0.06433723121881485,0.12,0.0,0.88,0.0
C0022202,0.04875750094652176,0.010740882717072964,0.07161199301481247,0.008801231160759926,0.057724498212337494,0.011714964173734188,0.28742849826812744,0.03422988951206207,0.6606175303459167,0.08683408051729202,-0.5968762040138245,0.06882206350564957,0.45078179240226746,0.0736360028386116,0.596874475479126,0.0688219666481018,0.01,0.0,0.99,0.0
C0022203,0.048243504017591476,0.008893623016774654,0.07152200490236282,0.007923692464828491,0.057727500796318054,0.01224980317056179,0.3003990054130554,0.03498554602265358,0.67397141456604,0.08015571534633636,-0.6122153997421265,0.05432392656803131,0.4708782434463501,0.0740932896733284,0.6122137904167175,0.05432387813925743,0.02,0.0,0.98,0.0
C0022204,0.06507349759340286,0.031968213617801666,0.08767049759626389,0.032641489058732986,0.08148200809955597,0.04345587641000748,0.3034515082836151,0.040696341544389725,0.5903444886207581,0.1295558214187622,-0.5585059523582458,0.09177910536527634,0.4262211322784424,0.08359147608280182,0.5585044026374817,0.09177882224321365,0.33,0.0,0.67,0.0
C0022205,0.04978499934077263,0.009280897676944733,0.0733879953622818,0.008603020571172237,0.06214599683880806,0.011456836014986038,0.2918580174446106,0.032914645969867706,0.6455084085464478,0.07943550497293472,-0.5950890183448792,0.0606263168156147,0.4431326389312744,0.06732673197984695,0.5950874090194702,0.060626231133937836,0.09,0.0,0.91,0.0
